id|name|country
8303|ANDERSON, John Franklin|USA
8304|LABORDE, Henri Jean|USA
8305|WAJSOURNA, Jadwiga|POL
8306|OSBURN, Ruth|USA
8307|ZAREMBA, Peter Timothy|USA
8308|TORIBIO, Simeon Galvez|PHI
8309|MCNAUGHTON, Duncan|CAN
8310|VAN OSDEL, Robert|USA
8311|DAWES-SPINKS, Eva|CAN
8312|SHILEY, Jean|USA
8313|PENTTILA, Eino|FIN
8314|JARVINEN, Matti Henrik|FIN
8315|SIPPALA, Matti Kalervo|FIN
8316|FLEISCHER, Mathilde (Tilly)|GER
8317|BRAUMULLER, Ellen|GER
8318|NAMBU, Chuhei|JPN
8319|GORDON, Edward Lansing|USA
8320|REDD, Charles Lambert|USA
8321|TOIVONEN, Armas Adam|FIN
8322|ZABALA, Juan Carlos|ARG
8323|FERRIS, Samuel|GBR
8324|JEFFERSON, George G.|USA
8325|MILLER, William Waring|USA
8326|NISHIDA, Shuhei|JPN
8327|DOUDA, Frantisek|TCH
8328|SEXTON, Leo Joseph|USA
8329|ROTHERT, Harlow Phelps|USA
8330|OSHIMA, Kenkichi|JPN
8331|SVENSSON, Eric|SWE
8332|SALICA, Louis|USA
8333|ENEKES, Istvan|HUN
8334|CABANAS, Francisco|MEX
8335|FEARY, Frederick|USA
8336|LOVELL, Alberto Santiago|ARG
8337|ROVATI, Luigi|ITA
8338|VILLANUEVA, Jose|PHI
8339|GWYNNE, Horace Lefty|CAN
8340|ZIGLARSKI, Hans|GER
8341|CARLSSON-EKEBACK, Allan|SWE
8342|ROBLEDO, Carmelo Ambrosio|ARG
8343|SCHLEINKOFER, Josef|GER
8344|BOR, Nathan|USA
8345|STEVENS, Lawrence|RSA
8346|AHLQVIST, Thure|SWE
8347|AHLBERG, Bruno Valfrid|FIN
8348|FLYNN, Edward L.|USA
8349|CAMPE, Erich|GER
8350|PIERCE, Ernest|RSA
8351|BARTH, Carmen|USA
8352|AZAR, Amado|ARG
8353|JORGENSEN, Peter Oscar|DEN
8354|CARSTENS, David Daniel|RSA
8355|ROSSI, Gino|ITA
8356|BRITZ, Bernhard|SWE
8357|PAVESI, Attilio|ITA
8358|SEGATO, Guglielmo|ITA
8359|BERG, Arne|SWE
8360|HOGLUND, Sven|SWE
8361|OLMO, Giuseppe|ITA
8362|SORENSEN, Frode Otto|DEN
8363|RAMPELBERG, Charles|FRA
8364|VAN EGMOND, Jacobus Johannes|NED
8365|CHRISTENSEN, Harald|DEN
8366|GERVIN, Willy Viggo|DEN
8367|CHAILLOT, Louis|FRA
8368|PERRIN, Maurice|FRA
8369|CHAMBERS, Stanley|GBR
8370|PELLIZZARI, Bruno|ITA
8371|HARWELL, William Gladstone|GBR
8372|HOLLAND, Charles Alfred|GBR
8373|JOHNSON, Ernest Alfred|GBR
8374|BORSARI, Nino|ITA
8375|CIMATTI, Marco|ITA
8376|GHILARDI, Alberto|ITA
8377|PEDRETTI, Paolo|ITA
8378|CHOCQUE, Paul|FRA
8379|FOURNIER, Amede|FRA
8380|LEGREVES, Rene|FRA
8381|MOUILLEFARINE, Henri|FRA
8382|TUTTLE, Hiram E.|USA
8383|KITTS, Isaac Leonard|USA
8384|MOORE, Alvin H.|USA
8385|JOUSSEAUME, Andre Rene|FRA
8386|BOLTENSTERN JR., Gustaf Adolf|SWE
8387|BYSTROM, Thomas|SWE
8388|VON ROSEN JR., Clarence|SWE
8389|THOMSON, Earl Foster|USA
8390|ARGO, Edwin Yancey|USA
8391|CHAMBERLIN, Harry Dwight|USA
8392|SCHUMMELKETEL, Karel Johan|NED
8393|VAN LENNEP, Aernout|NED
8394|NISHI, Takeichi|JPN
8395|AGOSTONI, Carlo|ITA
8396|CORNAGGIA-MEDICI, Giancarlo C.|ITA
8397|DE CAPRILES, Miguel Angel|USA
8398|HEISS, Gustave Marinius|USA
8399|JAECKEL, Tracy|USA
8400|RIGHEIMER, Frank Stahl Jr.|USA
8401|SHEARS, Curtis Charles|USA
8402|JOURDANT, Fernand|FRA
8403|PIOT, Jean|FRA
8404|SCHMETZ, Bernard|FRA
8405|MINOLI, Renzo|ITA
8406|RAGNO, Saverio|ITA
8407|RICCARDI, Franco|ITA
8408|LEVIS, Joseph L.|USA
8409|BOGEN, Erna|HUN
8410|PREIS-MULLER, Ellen S.|AUT
8411|GUINNESS, Heather Seymour|GBR
8412|ALESSANDRONI, Hugh Vincent|USA
8413|EVERY, Dernell|USA
8414|STEERE, Richard Clarke|USA
8415|BONDOUX, Rene|FRA
8416|BOUGNOL, Rene|FRA
8417|GARDERE, Edouard|FRA
8418|LEMOINE, Rene|FRA
8419|KABOS, Endre|HUN
8420|PILLER JEKELFALUSSY, Gyorgy|HUN
8421|DOBROWOLSKI, Wladyslaw|POL
8422|LUBICZ-NYCZ, Leszek|POL
8423|SUSKI, Marian|POL
8424|GEREVICH, Aladar|HUN
8425|NAGY, Erno|HUN
8426|DE VECCHI, Arturo|ITA
8427|PELLE, Istvan|HUN
8428|TERASVIRTA, Einari Allan|FIN
8429|BIXLER, Dallas Denver|USA
8430|KUHLEMEIER, William Harmon|USA
8431|ROTH, George Helm|USA
8432|ERENBERG, Philip Richard|USA
8433|HAUBOLD, Frank Otto|USA
8434|BONOLI, Omero|ITA
8435|LATTUADA, Giovanni|ITA
8436|GULACK, George Julius|USA
8437|DENTON, William Thomas|USA
8438|CONNELLY, Thomas Francis Jr.|USA
8439|BASS, Raymond Henry|USA
8440|GALBRAITH, William Jackson|USA
8441|NYBERG-NOROMA, Mauri Kalervo|FIN
8442|PAKARINEN, Veikko Ilmari|FIN
8443|UOSIKKINEN, Martti|FIN
8444|CAPUZZO, Oreste|ITA
8445|GUGLIELMETTI, Savino|ITA
8446|TOGNINI, Franco|ITA
8447|CUMISKEY, Frank Joseph|USA
8448|JOCHIM, Alfred|USA
8449|MEYER, Frederick H.|USA
8450|SCHULER, Michael|USA
8451|HERRMANN, William John|USA
8452|WOLFE, Rowland|USA
8453|GROSS, Edward|USA
8454|CARMICHAEL, Edward|USA
8455|BODDINGTON, William Westcott|USA
8456|BREWSTER, Harold S.|USA
8457|DEACON, Amos R.Little|USA
8458|DISSTON, Horace Cumberland|USA
8459|EWING, Samuel Evans Jr.|USA
8460|GENTLE, James Cuthbert|USA
8461|GREER, Henry Kirk|USA
8462|KNAPP, Lawrence A.|USA
8463|MCMULLIN, David III.|USA
8464|O''BRIEN, Leonard Francis|USA
8465|SHEAFFER, Charles Miller|USA
8466|WOLTERS, Frederick Stanley|USA
8467|BAIS, Dhyan Chand|IND
8468|BAIS, Roop Singh|IND
8469|BOKHARI, Lal Shah|IND
8470|CARR, Richard John|IND
8471|HIND, Arthur Charles|IND
8472|JAFFAR, Sayed Mohomed|IND
8473|MINHAS, Masud Ali Khan|IND
8474|SINGH KULLAR, Gurmit|IND
8475|TAPSELL, Carlyle Carrol|IND
8476|HAMADA, Shunkichi|JPN
8477|INOHARA, Junzo|JPN
8478|KOBAYASHI, Sadayoshi|JPN
8479|KON, Haruhiko|JPN
8480|KONISHI, Kenichi|JPN
8481|NAGATA, Hiroshi|JPN
8482|NAKAMURA, Eiichi|JPN
8483|SAKAI, Yoshio|JPN
8484|SHIBATA, Katsumi|JPN
8485|SODA, Akio|JPN
8486|USAMI, Toshio|JPN
8487|MAYO, Richard Walden|USA
8488|OXENSTIERNA, Johan Gabriel|SWE
8489|LINDMAN, Bo Sigfrid Gabriel|SWE
8490|BUDZINSKI, Henryk|POL
8491|KRENZ-MIKOLAJCZAK, Janusz|POL
8492|CLIVE, Lewis|GBR
8493|EDWARDS, Hugh|GBR
8494|STILES, Cyril Alec|NZL
8495|THOMPSON, Fred Houghton|NZL
8496|DE MILLE, Noel|CAN
8497|PRATT, Charles E.|CAN
8498|BOETZELEN, Gerhard|GER
8499|BUHTZ, Herbert|GER
8500|BOAL, Donald G.|CAN
8501|EASTWOOD, Earl|CAN
8502|FRY, Harry Britain|CAN
8503|HARRIS, Joseph John|CAN
8504|LIDDELL, Cedric Haswell|CAN
8505|MAC DONALD, George Leslie|CAN
8506|STANYAR, Stanley|CAN
8507|TAYLOR, Albert|CAN
8508|THOBURN, William|CAN
8509|BLAIR, James Howard|USA
8510|CHANDLER, Charles|USA
8511|DUNLAP, David Coombs|USA
8512|GRAHAM, Norris James|USA
8513|GREGG, Duncan Smith|USA
8514|HALL, Winslow William|USA
8515|JASTRAM, Burton Albert|USA
8516|SALISBURY, Edwin Lyle|USA
8517|TOWER, Harold|USA
8518|BALLERI, Mario|ITA
8519|BARBIERI, Renato|ITA
8520|BARSOTTI, Dino|ITA
8521|BRACCI, Renato|ITA
8522|CIONI, Vittorio|ITA
8523|DEL BIMBO, Guglielmo|ITA
8524|GARZELLI, Enrico|ITA
8525|MILANI, Cesare|ITA
8526|VESTRINI, Roberto|ITA
8527|COSSU, Francesco|ITA
8528|GHIARDELLO, Antonio|ITA
8529|PROVENZANI GARZONI, Antonio|ITA
8530|GEORGE, Rowland David|GBR
8531|ALETTER, Karl|GER
8532|FLINSCH, Walter|GER
8533|GABER, Ernst|GER
8534|MAIER, Hans|GER
8535|BRAUN, Jerzy|POL
8536|KOBYLINSKI, Edward|POL
8537|SKOLIMOWSKI, Jerzy|POL
8538|SLAZAK, Janusz|POL
8539|URBAN, Stanislaw|POL
8540|ELLER, Hans|GER
8541|HOECK, Horst|GER
8542|MEYER, Walter|GER
8543|NEUMANN, Karl-Heinz|GER
8544|SPREMBERG, Joachim|GER
8545|DIVORA, Riccardo|ITA
8546|PAROVEL, Bruno|ITA
8547|PLAZZER, Giovanni|ITA
8548|SCHER, Giorgio|ITA
8549|VATTOVAZ, Bruno|ITA
8550|BRUSA, Anselme|FRA
8551|GIRIAT, Andre|FRA
8552|KIEFFER, Charles M.|USA
8553|SCHAUERS, Joseph Anthony|USA
8554|DOUGLAS, Guillermo|URU
8555|BOULTBEE, Gardner|CAN
8556|GLASS, Kenneth|CAN
8557|ROGERS, Philip T.|CAN
8558|WILSON, Gerald|CAN
8559|AKERLUND, Olle|SWE
8560|BERGQVIST, Ake|SWE
8561|HINDORFF, Martin|SWE
8562|ASHBROOK, Temple W.|USA
8563|CARLSON, Robert|USA
8564|CONANT, Frederic Warren|USA
8565|DAVIS, Emmett S.|USA
8566|DOUGLAS, Donald Willis Jr.|USA
8567|SMITH, Charles E.|USA
8568|BIBY, John Edward Jr.|USA
8569|BURNAND, Alphonse A.,Jr.|USA
8570|CAREY, Kenneth A.|USA
8571|CHURCHILL, Owen Porter|USA
8572|COOPER, William H.|USA
8573|DAVIS, Pierpont|USA
8574|DORSEY, Carl James|USA
8575|HUETTNER, John E.|USA
8576|MOORE, Richard|USA
8577|MORGAN, Alan C.|USA
8578|SUTTON, Robert Mandel|USA
8579|WEBSTER, Thomas C.|USA
8580|CRIBB, Ernest F.|CAN
8581|GORDON, Peter D.|CAN
8582|GYLES, George F.|CAN
8583|JONES, Harry A.|CAN
8584|MAITLAND, Ronald Monteith|CAN
8585|WALLACE, Hubert Alfred|CAN
8586|AMAT CANSINO, Santiago|ESP
8587|LEBRUN, Jacques Baptiste|FRA
8588|MAAS, Adriaan Lambertus Joseph|NED
8589|ASTHER, Gunnar Anton Edvard|SWE
8590|SUNDEN-CULLBERG, Daniel (Dan)|SWE
8591|GRAY, Gilbert T.|USA
8592|LIBANO, Andrew J. Jr.|USA
8593|JAFFE, Peter|GBR
8594|RATSEY, George Colin|GBR
8595|MATTEUCCI, Domenico|ITA
8596|MORIGI, Renzo|ITA
8597|HAX, Heinz|GER
8598|HRADETZKY-SOOS-RUSZKA, Zoltan|HUN
8599|RONNMARK, Bertil Vilhelm|SWE
8600|HUET BOBADILLA, Gustavo|MEX
8601|TERLAZZO, Anthony|USA
8602|SUVIGNY, Raymond|FRA
8603|WOLPERT, Johannes (Hans)|GER
8604|PSENICKA SR., Vaclav|TCH
8605|PIERINI, Gastone|ITA
8606|DUVERGER, Rene|FRA
8607|HIPFINGER, Karl|AUT
8608|ISMAYR, Rudolf|GER
8609|DUEY, Henry Ludwig|USA
8610|OLSEN, Svend Egil Benjamin|DEN
8611|JASKARI, Aatos Tuomas|FIN
8612|PEARCE, Robert Edward|USA
8613|ZOMBORI, Odon|HUN
8614|HIRSCHL, Nikolaus|AUT
8615|RILEY, John Horn|USA
8616|KARLSSON, Einar|SWE
8617|PIHLAJAMAKI, Hermanni|FIN
8618|NEMIR, Edgar|USA
8619|KLAREN, Gustaf|SWE
8620|KARPATI, Karoly|HUN
8621|VAN BEBBER, Jack Francis|USA
8622|MACDONALD, Daniel|CAN
8623|TUNYOGI, Jozsef|HUN
8624|JOHANSSON, Ivar|SWE
8625|LUUKKO, Kyosti Aukusti|FIN
8626|SCARF, Richard Edward|AUS
8627|MEHRINGER, Peter Joseph|USA
8628|FRANCOIS, Louis|FRA
8629|BRENDEL, Jacob|GER
8630|NIZZOLA, Marcello|ITA
8631|URBAN, Josef|TCH
8632|KOSKELA, Lauri|FIN
8633|EHRL, Wolfgang|GER
8634|KURLAND, Abraham|DEN
8635|GALLEGATI, Ercole|ITA
8636|KAJANDER, Vaino|FIN
8637|CADIER, Axel|SWE
8638|FOLDEAK, Jean|GER
8639|GRUPPIONI, Mario|ITA
8640|STORK, Hermann|GER
8641|WAYNE, Marshall|USA
8642|ROOT, Elbert Alonzo|USA
8643|KOHLER, Kathe|GER
8644|DUNN PLOESSEL, Velma Clancy|USA
8645|GREENE, Alan|USA
8646|GESTRING, Marjorie|USA
8647|KIEFER, Adolph Gustav|USA
8648|VAN DE WEGHE, Albert|USA
8649|BRIDGES, Alice W.|USA
8650|SENFF, Dina Willemina Jacoba|NED
8651|MASTENBROEK, Hendrika|NED
8652|ARAI, Shigeo|JPN
8653|CSIK, Ferenc|HUN
8654|ARENDT-JACOBS, Gisela|GER
8655|CAMPBELL, Jeanette Morven|ARG
8656|UTO, Shunpei|JPN
8657|TERADA, Noboru|JPN
8658|MEDICA, Jack C.|USA
8659|HAMURO, Tetsuo|JPN
8660|SIETAS, Erwin|GER
8661|SORENSEN, Inge|DEN
8662|GENENGER, Martha|GER
8663|HVEGER, Ragnild Tove|DEN
8664|FREEMAN, Mavis Anne|USA
8665|LAPP, Bernice Ruth|USA
8666|MCKEAN, Mary Olive|USA
8667|SELBACH, Johanna Katarina|NED
8668|WAGNER, Catharina (Tini) Willemina|NED
8669|HALBSGUTH, Ruth|GER
8670|LOHMAR -HENZE, Maria Magdalene|GER
8671|SCHMITZ, Ingeborg|GER
8672|ABAY-NEMES, Oszkar|HUN
8673|GROF, Odon|HUN
8674|LENGYEL, Arpad|HUN
8675|SUGIURA, Shigeo|JPN
8676|TAGUCHI, Masaharu|JPN
8677|FLANAGAN, Ralph Drew|USA
8678|MACIONIS, John Joseph|USA
8679|WOLF, Paul|USA
8680|CASTELEYNS, Albert|BEL
8681|COPPIETERS, Pierre|BEL
8682|DE PAUW, Henri|BEL
8683|DISY, Henri|BEL
8684|ISSELE, Fernand|BEL
8685|MICHIELS, Edmond|BEL
8686|STOELEN, Henri|BEL
8687|BOZSI, Mihaly|HUN
8688|BRANDI, Jeno|HUN
8689|HAZAI, Kalman|HUN
8690|KUTASI, Gyorgy|HUN
8691|MOLNAR, Istvan|HUN
8692|TARICS, Sandor|HUN
8693|BAIER, Bernhard|GER
8694|HAUSER, Josef|GER
8695|KIENZLE, Alfred|GER
8696|KLINGENBURG, Paul|GER
8697|KRUG, Heinrich|GER
8698|SCHNEIDER, Hans|GER
8699|SCHURGER, Gustav|GER
8700|SCHWENN, Helmuth|GER
8701|STOLZE, Fritz|GER
8702|SALMINEN, Ilmari|FIN
8703|ASKOLA, Arvo|FIN
8704|OSENDARP, Martinus|NED
8705|OWENS, Jesse|USA
8706|KRAUSS, Kathe|GER
8707|STEPHENS, Helen Herring|USA
8708|POLLARD, Frederick Douglas Jr.|USA
8709|TOWNS, Forrest Grady|USA
8710|LOVELOCK, John|NZL
8711|CUNNINGHAM, Glenn|USA
8712|ROBINSON, Matthew Mackenzie|USA
8713|DOMPERT, Alfred|GER
8714|TUOMINEN, Kaarlo Jalmari|FIN
8715|LU VALLE, James Ellis|USA
8716|WILLIAMS, Archibald Franklin|USA
8717|BROWN, Arthur Godfrey Kilner|GBR
8718|WHITE, Miguel S.|PHI
8719|LOARING, John Wilfred|CAN
8720|GILLMEISTER, Erwin|GER
8721|HORNBERGER, Gerd|GER
8722|LEICHUM, Wilhelm|GER
8723|DRAPER, Foy|USA
8724|CALDANA, Gianni|ITA
8725|GONNELLI, Tullio|ITA
8726|MARIANI, Orazio|ITA
8727|RAGNI, Elio|ITA
8728|BROOKSHAW, Dorothy Elizabeth|CAN
8729|CAMERON, Hilda May|CAN
8730|DOLSON-CAVILL, Mildred Jeanette|CAN
8731|MEAGHER, Aileen Aletha|CAN
8732|BLAND, Harriett Claiborne|USA
8733|BROWN, Audrey Kathleen|GBR
8734|BURKE, Barbara Hannah Anita|GBR
8735|OLNEY, Violet R.|GBR
8736|HAMANN, Helmut|GER
8737|HARBIG, Rudolf|GER
8738|VOIGT, Harry C.|GER
8739|VON STULPNAGEL, Friedrich|GER
8740|ROBERTS, William|GBR
8741|WOLFF, Frederick Ferdinand|GBR
8742|CAGLE, Harold D.|USA
8743|FITCH, Alfred Lord|USA
8744|O''BRIEN, Edward T.|USA
8745|YOUNG, Robert Clark|USA
8746|JONSSON-KALARNE, Henry|SWE
8747|HOCKERT, Gunnar|FIN
8748|BUBENKO, Adalberts|LAT
8749|WHITLOCK, Hector Harold|GBR
8750|SCHWAB, Arthur|SUI
8751|WOODRUFF, John Youie|USA
8752|LANZI, Mario|ITA
8753|TAYLOR-CAMPBELL, Elizabeth|CAN
8754|VALLA, Trebisonda|ITA
8755|STEUER, Anni|GER
8756|PARKER, John Jack|USA
8757|MORRIS, Glenn Edward|USA
8758|CLARK, Robert Hyatt|USA
8759|OBERWEGER, Giorgio|ITA
8760|CARPENTER, William Kenneth|USA
8761|DUNN, Gordon Glover|USA
8762|MOLLENHAUER, Paula|GER
8763|MAUERMAYER, Gisela|GER
8764|WARNGARD, Alfred|SWE
8765|HEIN, Karl|GER
8766|BLASK, Erwin|GER
8767|THURBER, Delos Packard|USA
8768|JOHNSON, Cornelius Cooper|USA
8769|ALBRITTON, David Donald|USA
8770|KAUN, Elfriede|GER
8771|CSAK, Ibolya|HUN
8772|ODAM-TYLER, Dorothy Beatrice J.|GBR
8773|TOIVONEN, Kaarlo Kalervo|FIN
8774|STOCK, Gerhard (Gerd)|GER
8775|NIKKANEN, Yrjo Jouko|FIN
8776|KWASNIEWSKA-MALESZEWSKA, Marja Jadwiga|POL
8777|KRUGER, Luise|GER
8778|TAJIMA, Naoto|JPN
8779|LONG, Carl Ludwig Luz|GER
8780|NAN, Shoryu|JPN
8781|SON, Kitei|JPN
8782|HARPER, Ernest|GBR
8783|OE, Sueo|JPN
8784|MEADOWS, Earle Elmer|USA
8785|WOELLKE, Hans|GER
8786|BARLUND, Sulo|FIN
8787|METCALFE, John Patrick|AUS
8788|HARADA, Masao|JPN
8789|BORJA MORCA, Carlos|MEX
8790|BORJA MORCA, Victor Hugo|MEX
8791|CHOPERENA IRIZARRI, Rodolfo|MEX
8792|DE LA VEGA LEIJA, Luis Ignacio|MEX
8793|FERNANDEZ ROBERT, Raul|MEX
8794|GOMEZ DOMINGUEZ, Andres|MEX
8795|HERNANDEZ DEL VALLE, Silvio|MEX
8796|MARTINEZ CORDERO, Francisco|MEX
8797|OLMOZ MORENO, Jesus|MEX
8798|PAMPLONA LECUANDA, Jose|MEX
8799|SKOUSEN SPILSBURY, Greer S.|MEX
8800|BALTER, Samuel J. Jr.|USA
8801|BISHOP, Ralph English|USA
8802|FORTENBERRY, Joseph Cephis|USA
8803|GIBBONS, John Haskell|USA
8804|JOHNSON, Francis Lee|USA
8805|KNOWLES, Carl Stanley|USA
8806|LUBIN, Frank John|USA
8807|MOLLNER, Arthur Owen|USA
8808|PIPER, Donald Arthur|USA
8809|RAGLAND, Jack Williamson|USA
8810|SCHMIDT, Willard Theodore|USA
8811|SHY, Carl L.|USA
8812|SWANSON, Duane Alexander|USA
8813|WHEATLEY, William John|USA
8814|AITCHISON, Gordon|CAN
8815|ALLISON, Jan Alistair|CAN
8816|CHAPMAN, Arthur St.Clair|CAN
8817|CHAPMAN, Charles Winston|CAN
8818|DAWSON, Edward John|CAN
8819|MERETSKY, Irving|CAN
8820|PEDEN, James Douglas|CAN
8821|STEWART, James|CAN
8822|WISEMAN, Malcolm Edward|CAN
8823|LAURIA, Louis Daniel|USA
8824|KAISER, Willi|GER
8825|MATTA, Gavino|ITA
8826|NILSEN, Erling|NOR
8827|RUNGE, Herbert|GER
8828|LOVELL, Jose Guillermo|ARG
8829|ORTIZ, Fidel|MEX
8830|SERGO, Ulderico|ITA
8831|WILSON, Jack|USA
8832|MINER, Josef|GER
8833|CASANOVAS, Oscar|ARG
8834|CATTERALL, Charles|RSA
8835|AGREN, Erik|SWE
8836|HARANGI, Imre|HUN
8837|STEPULOV, Nikolai|EST
8838|PETERSEN, Gerhard Sigvald|DEN
8839|SUVIO, Sten|FIN
8840|MURACH, Michael|GER
8841|VILLAREAL, Raul Vicente|ARG
8842|DESPEAUX, Jean|FRA
8843|TILLER, Henry|NOR
8844|RISIGLIONE, Francisco|ARG
8845|MICHELOT, Roger|FRA
8846|VOGT, Richard|GER
8847|KOSCHIK, Erich|GER
8848|AMYOT, Frank|CAN
8849|KARLIK, Bohuslav|TCH
8850|PROISL, Karl|AUT
8851|WEINSTABL, Rupert|AUT
8852|MOTTL, Vaclav|TCH
8853|SKRLANT, Zdenek|TCH
8854|CHARTERS, Harvey Blashford|CAN
8855|SAKER, Frank Warren|CAN
8856|BRZAK-FELIX, Jan|TCH
8857|SYROVATKA, Vladimir|TCH
8858|EDLETITSCH|AUT
8859|KAMPFL|AUT
8860|HORMANN, Xaver|GER
8861|HRADETZKY, Gregor|AUT
8862|EBERHART, Henri|FRA
8863|WIJDEKOP, Cornelis|NED
8864|WIJDEKOP, Pieter|NED
8865|BLADSTROM, Erik|SWE
8866|JOHANSSON, Sven|SWE
8867|HANISCH, Erich|GER
8868|HORN, Willy|GER
8869|RIEDEL, Ernest|USA
8870|KREBS, Ernst|GER
8871|LANDERTINGER, Fritz|AUT
8872|KRAAIER, Jacobus|NED
8873|CAMMERER, Helmut|GER
8874|FAHLBORG, Tage|SWE
8875|LARSSON, Helge|SWE
8876|LANDEN, Ludwig|GER
8877|WEVERS, Paul|GER
8878|KALISCH, Viktor|AUT
8879|STEINHUBER, Karl|AUT
8880|TATES, Nicolaas|NED
8881|VAN DER KROFT, Willem Frederik|NED
8882|DORFNER, Alfons|AUT
8883|KAINZ, Adolf|AUT
8884|BONDROIT, Fritz|GER
8885|TILKER, Ewald|GER
8886|NIEVERGELT, Ernst|SUI
8887|CHARPENTIER, Robert|FRA
8888|LAPEBIE, Guy|FRA
8889|GARREBEEK, Auguste|BEL
8890|PUTZEYS, Armand|BEL
8891|VANDERMOTTE, Francois|BEL
8892|DORGEBRAY, Robert|FRA
8893|BUCHWALDER, Edgar|SUI
8894|OTT, Kurt|SUI
8895|KARSCH, Rudolf|GER
8896|VAN VLIET, Arie Gerrit|NED
8897|GEORGET, Pierre|FRA
8898|MATON, Georges|FRA
8899|IHBE, Ernst|GER
8900|LORENZ, Carly|GER
8901|OOMS, Hendrik|NED
8902|MERKENS, Anton (Toni)|GER
8903|HILL, Harry Heaton|GBR
8904|KING, Charles Thomas|GBR
8905|MILLS, Ernest Victor|GBR
8906|GOUJON, Jean|FRA
8907|LE NIZERHY, Roger|FRA
8908|BIANCHI, Bianco|ITA
8909|GENTILI, Mario|ITA
8910|LATINI, Armando|ITA
8911|RIGONI, Severino|ITA
8912|PODHAJSKY, Alois|AUT
8913|POLLAY, Heinz|GER
8914|GERHARD, Friedrich|GER
8915|ADLERCREUTZ, Gregor|SWE
8916|COLLIANDER, Sven|SWE
8917|SANDSTROM, Folke|SWE
8918|VON OPPELN-BRONIKOWSKI, Hermann|GER
8919|DE BALLORRE, Gerard|FRA
8920|GILLOIS, Daniel|FRA
8921|LUNDING, Hans Matthiesen|DEN
8922|STUBBENDORF, Ludwig|GER
8923|FANSHAWE, Richard Gennys|GBR
8924|HOWARD-VYSE, Edward Dacre|GBR
8925|SCOTT, Alec Brassey Jonathan|GBR
8926|LIPPERT, Rudolf|GER
8927|VON WANGENHEIM, Konrad|GER
8928|KAWECKI, Zdzislaw|POL
8929|KULESZA, Seweryn|POL
8930|ROYCEWICZ, Henryk|POL
8931|H:: SELLO|HUN
8932|VON PLATTHY, Jozsef|HUN
8933|H:: TORA|GER
8934|HASSE, Kurt|GER
8935|H:: DELFIS|ROU
8936|RANG, Henri|ROU
8937|BELTRAO, Jose|POR
8938|COUTINHO (MARQUES DO FUNCHAL), Domingos De Sousa|POR
8939|SILVA, Luiz|POR
8940|BRANDT, Heinz|GER
8941|VON BARNEKOW, Marten|GER
8942|DE BRUINE, Jan Adrianus|NED
8943|GRETER, Johan Jacob|NED
8944|VAN SCHAIK, Henri Louis Marie|NED
8945|DULIEUX, Henri|FRA
8946|PECHEUX, Michel|FRA
8947|WORMSER, Paul|FRA
8948|BRUSATI, Giancarlo|ITA
8949|MANGIAROTTI, Edoardo|ITA
8950|PEZZANA, Alfredo|ITA
8951|ALMGREN, Gustav|SWE
8952|CEDERIN, Birger|SWE
8953|DRAKENBERG, Hans|SWE
8954|GRANFELT, Hans|SWE
8955|BOCCHINO, Giorgio|ITA
8956|ELEK, Ilona|HUN
8957|ADAM, Otto|GER
8958|EISENECKER, Julius|GER
8959|HEIM, August|GER
8960|LERDON, Siegfried|GER
8961|ROSENBAUER, Stefan|GER
8962|DI ROSA, Manlio|ITA
8963|VERRATTI, Ciro|ITA
8964|GARDERE, Andre|FRA
8965|ESSER, Hans|GER
8966|JORGER, Hans|GER
8967|WAHL, Richard|GER
8968|BERCZELLY, Tibor|HUN
8969|KOVACS, Pal Adam|HUN
8970|RAJCSANYI, Laszlo|HUN
8971|RAJCZY, Imre|HUN
8972|MASCIOTTA, Aldo|ITA
8973|MONTANO, Aldo|ITA
8974|PINTON, Vincenzo|ITA
8975|TANZINI, Athos|ITA
8976|BRUSTAD, Arne|NOR
8977|ERIKSEN, Nils|NOR
8978|FRANTZEN, Odd|NOR
8979|HOLMBERG, Rolf|NOR
8980|HOLMSEN, Oivind|NOR
8981|HORN, Fredrik|NOR
8982|ISAKSEN, Magnar|NOR
8983|JOHANSEN, Henry|NOR
8984|JUVE, Jorgen|NOR
8985|KVAMMEN, Reidar Osvald|NOR
8986|MARTINSEN, Alf|NOR
8987|MONSEN, Magdalon Johannes|NOR
8988|ULLEBERG, Frithjof|NOR
8989|BALDO, Giuseppe|ITA
8990|BERTONI, Sergio|ITA
8991|BIAGI, Carlo|ITA
8992|CAPPELLI, Giulio|ITA
8993|FONI, Alfredo|ITA
8994|FROSSI, Annibale|ITA
8995|GABRIOTTI, Francesco|ITA
8996|LOCATELLI, Ugo|ITA
8997|MARCHINI, Libero|ITA
8998|NEGRO, Alfonso|ITA
8999|PICCINI, Achille|ITA
9000|RAVA, Pietro|ITA
9001|SCARABELLO, Luigi|ITA
9002|VENTURINI, Bruno|ITA
9003|FUCHSBERGER, Franz|AUT
9004|HOFMEISTER, Max|AUT
9005|KAINBERGER, Eduard|AUT
9006|KAINBERGER, Karl|AUT
9007|KARGL, Martin|AUT
9008|KITZMULLER, Josef|AUT
9009|KRENN, Anton|AUT
9010|KUNZ, Ernst|AUT
9011|LAUDON, Adolf|AUT
9012|MANDL, Franz|AUT
9013|STEINMETZ, Klement|AUT
9014|WALLMULLER, Karl|AUT
9015|WERGINZ, Walter|AUT
9016|FREY, Konrad|GER
